movie_id,genre
32643,Comedy
32643,Family
499,Comedy
499,Drama
55725,Drama
55725,Comedy
78315,War
78315,Drama
34148,Drama
34148,Romance
18835,Comedy
18835,Romance
459928,Thriller
49687,Drama
49687,Comedy
49687,Romance
156597,Horror
29592,Drama
10945,Romance
10945,Comedy
10945,Thriller
46332,Drama
46332,History
325848,Comedy
32669,Crime
32669,Drama
32669,Mystery
53157,TV Movie
53157,Action
53157,Adventure
53157,Drama
44745,Adventure
44745,Action
44745,Thriller
72309,Drama
72309,Horror
16164,Crime
16164,Drama
16164,Thriller
10677,Drama
10677,Romance
30949,Mystery
30949,Thriller
30949,Drama
30949,Romance
30949,Crime
1444,Comedy
1444,Drama
11575,Adventure
11575,Comedy
15952,Drama
15952,Thriller
11845,Romance
11845,Drama
49225,Comedy
49225,Drama
49225,Romance
21159,Horror
21159,Science Fiction
25251,Crime
25251,Drama
898,Drama
403605,Action
403605,Thriller
175555,Comedy
175555,Drama
327528,Drama
327528,Music
10168,Comedy
10168,Crime
56831,Drama
13341,Comedy
13341,Family
127374,Drama
29835,Drama
29835,Thriller
29835,Crime
29835,Mystery
10090,Action
10090,Adventure
10090,Comedy
10090,Crime
14613,Animation
14613,Family
43875,Drama
43875,History
13919,Comedy
13919,Drama
303483,Drama
250230,History
250230,Drama
5051,Drama
5051,History
30203,TV Movie
30203,Horror
30203,Science Fiction
2095,Thriller
2095,Action
32109,Comedy
28465,Action
28465,Adventure
28465,Thriller
17993,Romance
11830,Comedy
27588,Drama
27588,Horror
27588,Romance
39345,Family
39345,Comedy
39345,Adventure
26594,Documentary
14256,Comedy
14256,Drama
52850,Drama
52850,Comedy
52850,History
52850,Family
14424,Comedy
14424,Romance
14424,Drama
92000,Crime
92000,Drama
92000,Mystery
92000,Thriller
348089,TV Movie
348089,Music
348089,TV Movie
348089,Music
16437,Action
16437,Adventure
16437,Science Fiction
11948,Drama
11948,History
66129,Comedy
22244,Comedy
22244,Drama
22244,Horror
11578,Comedy
40342,Horror
40342,Fantasy
9077,Horror
9077,Science Fiction
9077,Thriller
2260,Documentary
382517,Animation
382517,Comedy
382517,Family
382517,Adventure
7548,Drama
7548,Romance
22717,Action
22717,Comedy
22717,Crime
22717,Thriller
413882,Drama
413882,Romance
13403,Comedy
13403,Music
18316,Action
18316,Adventure
18316,Thriller
338517,Drama
338517,War
9582,Comedy
9582,Romance
36784,Drama
24742,Comedy
24742,Romance
50037,Fantasy
50037,Science Fiction
50037,Horror
277710,Drama
277710,Thriller
320006,Documentary
320006,Drama
320006,Comedy
30072,Drama
30072,Mystery
30072,Romance
126172,Horror
174344,Drama
174344,Thriller
377897,Action
377897,Animation
377897,Family
4823,Drama
4823,Thriller
4823,Romance
25918,Drama
45595,Drama
37034,Action
37034,Fantasy
26285,Comedy
26525,Fantasy
26525,Comedy
20196,Family
20196,Fantasy
20196,Science Fiction
74879,Drama
74879,Crime
47643,Drama
47643,Fantasy
47643,Romance
329556,Action
329556,Crime
329556,Drama
329556,Thriller
14643,Drama
14643,Thriller
30462,Western
17365,Crime
17365,Drama
17365,Thriller
17709,Comedy
17709,Family
17709,Romance
31522,Comedy
31522,Drama
31522,Romance
32740,Action
32740,Science Fiction
14711,Animation
273153,Comedy
273153,Drama
273153,Romance
208277,Drama
208277,Comedy
119360,Drama
137683,Comedy
137683,Drama
30801,Comedy
30801,Romance
30801,Western
13697,Drama
25300,Mystery
25300,Drama
25300,Thriller
25300,Crime
135858,Adventure
135858,Fantasy
31685,Romance
31685,Drama
31685,Horror
70386,Fantasy
70386,Horror
70386,Thriller
70386,War
20499,Action
20499,Adventure
20499,Thriller
12112,Drama
12112,Romance
12112,Thriller
56135,Drama
56135,Romance
248390,Comedy
319373,Drama
10116,Action
10429,Action
10429,Thriller
392271,War
392271,History
392271,Drama
392271,Romance
25010,Comedy
25010,Drama
25010,Romance
13384,Drama
870,Drama
870,Romance
7454,Action
7454,History
7454,Horror
2612,Fantasy
2612,Comedy
2612,Science Fiction
2612,Romance
16158,Comedy
16158,Drama
16158,Romance
23736,Action
23736,Comedy
23736,Thriller
385737,Thriller
23730,Horror
23730,Science Fiction
3482,Action
3482,Drama
3482,Thriller
3482,War
44890,Action
44890,Adventure
44890,Drama
44890,War
25749,Thriller
25749,Horror
13933,Animation
13933,Family
31662,Drama
11504,Action
11504,Comedy
11504,Family
11504,Science Fiction
296206,Comedy
38939,Horror
13517,Family
13517,Animation
13517,Comedy
467,Crime
467,Drama
467,Horror
467,Thriller
12716,Adventure
12716,Drama
142563,Animation
142563,Animation
34053,Drama
34053,Romance
20850,Thriller
20850,Horror
20850,War
10452,Drama
10452,History
61752,Comedy
325189,Family
325189,Comedy
325189,Music
247218,Comedy
19506,Action
19506,Adventure
19506,Drama
19506,History
9555,Adventure
9555,Drama
9555,Action
9555,History
203217,Comedy
110112,Action
110112,Comedy
31603,Thriller
31603,Crime
16139,Horror
16139,Action
16139,Science Fiction
6474,Action
6474,Western
81003,Family
81003,Animation
421313,Action
24556,Fantasy
24556,Animation
24556,Science Fiction
24556,Family
11121,Drama
11121,Romance
114405,Documentary
343173,Horror
278247,Drama
367326,Science Fiction
367326,Comedy
367326,Animation
367326,Family
58492,Comedy
58492,Documentary
221488,Comedy
33762,Action
33762,Crime
33762,Drama
263281,Comedy
263281,Drama
80919,Comedy
80919,Drama
364902,Drama
376579,Thriller
243526,Thriller
243526,Drama
22596,Comedy
22596,Romance
237584,Thriller
10935,Action
10935,Drama
10935,History
10935,Western
310137,Thriller
310137,Horror
14008,Comedy
12517,Horror
28501,Fantasy
28501,Horror
28501,Drama
27431,Horror
27431,Mystery
27431,Thriller
9789,Comedy
352157,Drama
16318,Comedy
16318,Drama
56339,Comedy
9962,Drama
9962,Comedy
9962,Romance
84336,Thriller
38509,Comedy
38509,Drama
385317,Comedy
385317,Science Fiction
14375,Drama
28028,Crime
28028,Drama
14024,Music
14024,Drama
14024,Romance
26744,Drama
26744,Action
26744,Crime
13490,Comedy
13490,Drama
81481,Drama
8079,Comedy
8079,Drama
8079,Romance
186929,Thriller
186929,Drama
50318,Comedy
50318,Drama
20083,Drama
20083,Action
20083,Thriller
20083,Crime
203665,Comedy
19092,Crime
19092,Drama
99367,Comedy
24664,Comedy
24664,Drama
10419,Music
10419,Drama
3469,Drama
3469,Romance
34024,Drama
18621,Drama
18621,Thriller
18621,Crime
414937,Mystery
414937,Drama
414937,Crime
7233,Comedy
7233,Family
25166,Comedy
25166,Crime
25166,Mystery
58096,Comedy
58096,Horror
3073,Comedy
3073,Horror
160085,Comedy
24167,Drama
345235,Action
345235,Comedy
345235,Action
345235,Comedy
14458,Horror
14458,Science Fiction
14458,Thriller
6396,Crime
6396,Romance
6396,Comedy
6396,Drama
6396,Music
34106,Comedy
34106,Romance
5488,Drama
5488,Comedy
5488,Romance
328720,Comedy
1162,Drama
8954,Drama
8954,Crime
8954,Thriller
24860,Crime
24860,Drama
24860,Thriller
24860,Action
23720,Comedy
18197,Drama
60809,Romance
60809,Comedy
63639,History
63639,Drama
18998,Action
18998,Adventure
18998,Science Fiction
18998,Thriller
26275,Comedy
26275,Science Fiction
17236,Romance
17236,Drama
5725,Comedy
28043,Horror
14142,Crime
14142,Drama
14142,Thriller
72432,Drama
72432,Mystery
4728,Comedy
80346,Comedy
80346,Drama
19728,War
19728,Action
19728,Adventure
19728,Drama
10703,Action
10703,Drama
44918,Action
44918,Adventure
44918,Thriller
1049,Drama
1049,Thriller
1049,Mystery
1049,Romance
1050,Comedy
1050,Drama
1050,Foreign
61418,Drama
44026,Crime
44026,Mystery
44026,Drama
44026,Thriller
17435,Thriller
17435,Adventure
17435,Drama
74944,Family
74944,Adventure
27281,Action
27281,Adventure
27281,Comedy
27281,Family
64131,Crime
64131,Drama
64131,Romance
64131,Science Fiction
64131,Thriller
331446,TV Movie
331446,Horror
331446,Science Fiction
11700,Comedy
11700,Romance
191820,Drama
17317,Crime
17317,Action
17317,Thriller
8373,Science Fiction
8373,Action
8373,Adventure
17889,Comedy
17889,Fantasy
17889,Music
17889,Romance
9787,Drama
303542,Comedy
303542,Adventure
303542,Science Fiction
303542,Fantasy
64976,Science Fiction
64976,Horror
64976,Thriller
2610,Comedy
2610,Drama
2610,Romance
41663,Comedy
20761,Comedy
20761,Drama
70027,Music
70027,Documentary
48014,Horror
50288,Horror
9413,Comedy
9413,Romance
8440,Drama
146404,Drama
14886,Comedy
14886,Drama
10875,Music
10875,Drama
10875,Romance
199753,Animation
199753,Family
206324,History
206324,Action
206324,Drama
340027,Drama
339792,Comedy
339792,Music
39260,Action
39260,Comedy
39260,Horror
39260,Science Fiction
81401,Drama
110490,TV Movie
110490,Comedy
110490,Drama
38953,Drama
38953,Romance
255160,Comedy
255160,Drama
29455,Drama
11913,Comedy
13852,Drama
13852,Comedy
61225,Drama
38792,Adventure
38792,Comedy
345637,Animation
295490,Drama
40663,Documentary
8316,Drama
8316,History
8316,Horror
31165,Drama
5458,Drama
5458,Romance
5458,Thriller
215743,Drama
11302,Comedy
16411,Action
16411,Crime
16411,Thriller
16411,Drama
46523,Action
46523,Comedy
11037,Action
11037,Thriller
11037,War
148284,Action
148284,Comedy
148284,Drama
148284,Romance
148284,Science Fiction
110410,Action
110410,Drama
110410,Crime
1978,Thriller
154537,Drama
154537,Family
778,Comedy
778,Family
152756,Comedy
152756,Drama
24452,Comedy
9583,Comedy
9583,Drama
9583,Romance
52212,Comedy
52212,Romance
46138,Comedy
46138,Drama
46138,History
18395,Thriller
18395,Comedy
18395,Crime
18395,Romance
226948,Horror
226948,Science Fiction
10449,Drama
10449,Romance
369776,Comedy
25623,Comedy
25623,Fantasy
25623,Horror
779,Drama
779,Horror
15667,Horror
15667,Thriller
196254,Fantasy
196254,Animation
196254,Family
431937,Romance
431937,Drama
431937,Comedy
25205,Drama
25205,Comedy
158752,Horror
158752,Fantasy
17210,Documentary
10339,Adventure
10339,Drama
17266,Adventure
17266,Fantasy
220820,Drama
220820,Action
220820,Thriller
220820,Crime
19955,Comedy
19955,Romance
39435,Western
53957,Comedy
9812,Drama
9812,Action
9812,Crime
9812,Thriller
403450,War
403450,Drama
403450,Comedy
29695,Drama
29695,Horror
29695,Mystery
29695,Thriller
29695,Drama
29695,Horror
29695,Mystery
29695,Thriller
2525,Drama
20414,Family
375950,Drama
375950,Comedy
3079,Horror
3079,Science Fiction
274,Crime
274,Drama
274,Thriller
11354,Comedy
11354,Drama
33623,Drama
33623,Mystery
29193,Crime
29193,Drama
29193,Mystery
29193,Thriller
43128,Action
43128,Comedy
13675,Family
13675,Animation
13675,TV Movie
251232,Adventure
251232,Romance
251232,Drama
18215,Drama
18215,Romance
16781,Drama
16781,Comedy
16781,Romance
398818,Romance
398818,Drama
340382,Horror
340382,Science Fiction
340382,Action
340382,Fantasy
340382,Drama
119010,Documentary
119010,Adventure
119010,Mystery
296917,Science Fiction
296917,Animation
296917,Action
1403,Action
1403,Western
13559,Drama
13559,Horror
13559,Science Fiction
30194,Science Fiction
30194,Thriller
14638,Crime
14638,Drama
14638,Mystery
13650,Comedy
13650,Drama
13650,Romance
80379,Comedy
449674,Comedy
100529,Comedy
43645,Comedy
43645,Fantasy
43645,Romance
8214,Drama
11521,Drama
11521,Family
23614,Fantasy
23614,Comedy
23614,Romance
45267,Romance
45267,Fantasy
45267,Comedy
22683,Drama
43089,Thriller
43089,Horror
43089,Mystery
33997,Drama
41592,Drama
157117,Documentary
157117,Music
8428,Music
8428,Drama
17467,Comedy
17467,Action
17467,Thriller
50531,Comedy
50531,Drama
44874,Family
44874,Animation
19176,Western
19176,Action
19176,Comedy
33673,Drama
33673,Romance
33673,Thriller
8992,Comedy
8992,Drama
8992,Romance
13058,Crime
13058,Drama
37920,Drama
37920,Family
19594,Animation
19594,Comedy
19594,Family
11157,Comedy
3059,Drama
109729,Thriller
109729,Drama
12496,Action
12496,Drama
12496,Romance
15705,Drama
15705,Thriller
15705,Romance
27271,Action
27271,Drama
121789,Drama
293982,Drama
293982,Romance
293982,History
293982,War
13548,Crime
13548,Horror
13548,Thriller
163907,Comedy
163907,Western
27171,Comedy
27171,Romance
255913,Romance
255913,Comedy
30874,Horror
209269,Mystery
209269,Thriller
209269,Crime
16727,Drama
12312,Comedy
209355,Comedy
296192,Comedy
390584,Crime
390584,Drama
19548,Comedy
14232,Comedy
14232,Drama
60932,Fantasy
4729,Comedy
278774,Comedy
278774,Family
27376,Comedy
40799,Action
40799,Western
20323,Thriller
20323,Drama
20323,Horror
26648,Drama
18248,Action
18248,Thriller
43904,Romance
43904,Drama
298729,Comedy
298729,Romance
45202,Thriller
45202,Drama
381356,Comedy
185008,Romance
304613,Horror
16328,War
16328,Drama
327833,Thriller
327833,Action
327833,Drama
11370,Action
11370,Adventure
11370,Drama
339533,TV Movie
339533,Action
339533,Science Fiction
32569,Horror
32569,Science Fiction
32569,Thriller
18408,Comedy
18408,Drama
18408,Mystery
18408,Thriller
291692,Romance
291692,Action
291692,Drama
37265,Comedy
37265,Drama
31581,Action
31581,Drama
31581,Thriller
309924,Comedy
6116,Adventure
6116,Fantasy
6116,Drama
6116,Comedy
6116,Music
35796,Drama
54523,Crime
54523,Drama
54523,Thriller
31694,Crime
31694,Drama
31694,Thriller
39106,Action
39106,Animation
33365,Comedy
25848,Adventure
25848,Drama
192133,Drama
192133,Music
291151,Drama
291151,Thriller
291151,Horror
291151,Mystery
8279,Drama
631,Drama
631,Romance
26405,Drama
26405,Thriller
3780,Drama
40454,Drama
40454,Family
40630,Western
5698,Action
5698,Adventure
5698,Western
284294,Drama
17835,Drama
17835,Science Fiction
27451,Drama
75506,Science Fiction
20825,Comedy
20825,Romance
371492,Documentary
371492,Documentary
12528,Action
12528,Crime
12528,Drama
12528,History
12528,Thriller
14070,Thriller
14070,Action
14070,Drama
14070,Mystery
26174,Thriller
26174,Crime
25678,Action
25678,Adventure
25678,Drama
407375,Action
407375,Drama
407375,War
20342,Fantasy
20342,Drama
20342,Thriller
20342,Documentary
1394,Drama
1394,Romance
67307,Drama
67307,Romance
283536,Drama
75634,Action
75634,Adventure
75634,War
75634,History
6461,Drama
6461,Romance
345909,Drama
18355,Thriller
18355,Action
18355,Crime
9066,Comedy
24961,Adventure
24961,Family
24961,Fantasy
24961,Music
37769,Comedy
21481,Comedy
21481,Drama
21481,Family
21481,Fantasy
21481,TV Movie
16921,Horror
16921,Thriller
13614,Drama
13614,History
13614,War
251783,Drama
251783,Thriller
185987,Drama
185987,War
502,Drama
502,History
502,Thriller
37609,Comedy
37609,Drama
37609,Family
37609,Music
37609,TV Movie
5493,Action
5493,Adventure
5493,Science Fiction
12229,Comedy
12229,Drama
343795,Drama
343795,Drama
14968,War
14968,Comedy
14968,Drama
14968,History
250235,Comedy
315,Action
315,Crime
266082,Drama
9308,Comedy
1253,Drama
1253,Romance
22575,Comedy
22575,Western
251768,Family
251768,Animation
251768,Action
251768,Science Fiction
69321,Comedy
69321,Crime
8422,Crime
8422,Drama
8422,Thriller
9709,Drama
9709,Thriller
9709,Romance
185789,Thriller
185789,TV Movie
185789,Drama
185789,Mystery
240745,Drama
11163,Drama
11163,Fantasy
54102,Drama
54102,History
54102,War
75834,Action
75834,Adventure
75834,Fantasy
75834,TV Movie
310126,Comedy
402693,Comedy
402693,Drama
9917,Action
9917,Adventure
9917,Drama
9917,Thriller
24554,Adventure
24554,Animation
24554,Family
384371,Comedy
299824,Action
299824,Adventure
299824,Fantasy
299824,Action
299824,Adventure
299824,Fantasy
14863,Action
14863,Horror
14863,Thriller
254869,Action
254869,Comedy
459950,Drama
22233,Comedy
22233,Romance
11330,Action
11330,Thriller
11330,Crime
329819,Drama
325690,Comedy
4199,History
4199,Adventure
14550,Comedy
17465,Drama
17465,Romance
45186,Action
45186,Comedy
45186,Crime
45186,Drama
24229,Crime
24229,Drama
24229,Mystery
251471,Documentary
123235,Comedy
123235,Romance
46953,Drama
119838,Drama
377799,Drama
377799,Comedy
44414,Horror
44414,Thriller
44414,Mystery
44414,Romance
32685,Horror
32685,Comedy
32685,Family
311615,Comedy
311615,Action
311615,Adventure
14369,Comedy
53287,Comedy
33472,Comedy
33472,Fantasy
33472,Science Fiction
16153,Drama
16153,Romance
8816,Drama
8816,Comedy
398535,Thriller
398535,Crime
398535,Drama
19405,Science Fiction
19405,Animation
19405,Comedy
19405,Family
226936,Comedy
80990,Drama
121793,Drama
71622,Horror
71622,Thriller
21138,Adventure
21138,Drama
21138,Action
21138,Comedy
21138,Science Fiction
21138,Family
205022,Romance
205022,Comedy
205022,Action
14753,Drama
14753,Romance
388202,Action
388202,Crime
388202,Thriller
1550,Comedy
1550,Drama
11420,Documentary
68818,Adventure
68818,Action
68818,Western
67342,Action
67342,Comedy
67342,Horror
31642,History
31642,War
31642,Action
31642,Drama
8327,Drama
159024,Adventure
159024,Comedy
71883,Fantasy
71883,Drama
71883,Action
71883,Thriller
71883,Animation
6498,Horror
6498,Thriller
24194,Horror
24194,Science Fiction
24194,Thriller
39074,Crime
39074,Thriller
39074,Mystery
25284,Thriller
25284,Mystery
25284,Romance
55246,Comedy
55246,Romance
244517,Drama
327253,Horror
327253,Science Fiction
327253,Action
8460,Action
8460,Comedy
8460,Thriller
8460,Romance
111473,Drama
111473,Romance
18856,Drama
21539,Fantasy
21539,Drama
21539,Comedy
21539,Science Fiction
21539,Romance
21539,Family
28973,Comedy
28973,Drama
21862,Comedy
26670,Comedy
74308,Drama
26845,Action
26845,Adventure
37775,Comedy
15677,Drama
15677,Romance
15482,Comedy
15482,Horror
15482,Science Fiction
10247,Romance
10247,Comedy
10247,Drama
21717,Western
241927,Horror
42112,Crime
42112,Drama
21338,Action
21338,Crime
21338,Thriller
17113,Drama
25053,Drama
334394,Fantasy
334394,Horror
133459,Comedy
133459,Family
374464,Drama
374464,Fantasy
374464,Mystery
20441,Horror
34186,Comedy
34186,Crime
34186,Drama
64325,Action
64325,Fantasy
40045,Action
40045,Adventure
73881,Comedy
73881,Drama
58219,Comedy
58219,Romance
360030,Documentary
360030,Documentary
73211,Drama
73211,Action
79040,History
79040,Drama
30941,Action
30941,Crime
30941,Drama
30941,Thriller
11910,Drama
11910,Fantasy
20067,Drama
20067,Romance
2017,Action
2017,Crime
2017,Drama
2017,Mystery
2017,Thriller
329815,Drama
329815,Thriller
116014,Comedy
116014,Drama
116014,Romance
22215,Drama
22215,Comedy
22215,Romance
4613,Comedy
4613,Crime
12645,Drama
12645,Action
12645,Thriller
46189,War
46189,Action
46189,Drama
116440,Animation
116440,Comedy
9534,Thriller
9534,Comedy
9534,Crime
11949,Comedy
270919,Drama
270919,Thriller
270919,Comedy
2383,Adventure
2383,Drama
2383,Family
33638,Action
33638,Comedy
33638,Western
16154,Horror
16154,Mystery
16154,Thriller
32316,Comedy
13824,Comedy
13824,Family
15860,Action
15860,Thriller
207686,Horror
19348,Drama
16638,Action
16638,Drama
16638,History
16638,Romance
16638,War
16902,Drama
16902,Romance
17956,Comedy
17956,Drama
17956,Romance
299618,Comedy
233470,Crime
233470,Drama
233470,Romance
86000,Romance
86000,Drama
359156,Drama
10063,Thriller
10063,Horror
10063,Comedy
330115,Comedy
330115,Drama
11457,Drama
46541,Adventure
46541,Action
46541,Thriller
121936,Comedy
121936,Romance
20051,Comedy
20051,Comedy
274504,Action
274504,Drama
274504,Thriller
61954,Action
61954,Science Fiction
12618,Drama
12618,Romance
97690,Documentary
11942,Action
11942,Crime
11942,Drama
11942,Thriller
11942,Western
26958,Horror
79553,Drama
79553,Action
79553,War
36758,Drama
36758,Romance
26820,Comedy
26820,Drama
18118,Adventure
18118,Action
18118,Western
19237,Horror
19237,Thriller
104859,Comedy
368993,Comedy
33196,Action
33196,Adventure
33196,Drama
33196,Thriller
18923,Romance
18923,Drama
306197,Comedy
306197,Drama
43535,Drama
43535,Family
50618,War
50618,Drama
50618,History
50618,Action
10773,Comedy
10773,Drama
14476,Drama
14476,Action
14476,Thriller
14476,Crime
32042,Thriller
30959,Drama
30959,Fantasy
30959,Horror
21189,Documentary
33908,Horror
5185,Adventure
5185,Comedy
5185,Crime
5185,Mystery
5185,Romance
5185,Thriller
42986,Drama
42986,Comedy
42986,Romance
42986,Family
68850,Drama
68850,War
18183,Drama
18183,Romance
11042,Comedy
11042,Crime
11042,Drama
28205,Drama
320302,Comedy
320302,Romance
320302,Comedy
320302,Romance
10729,Comedy
10729,Crime
27324,Horror
27324,Thriller
137968,Drama
158914,Comedy
158914,Drama
74726,Horror
74726,Comedy
34223,Comedy
34223,Horror
2761,Thriller
30707,Drama
26483,Comedy
21240,Comedy
56272,Action
56272,Comedy
56272,Drama
34043,Comedy
34043,Family
34043,Romance
4507,Comedy
4507,Drama
4507,Romance
227932,Comedy
4612,Action
127370,Music
127370,Comedy
127370,Romance
127370,Drama
397981,Adventure
397981,Horror
24264,Action
24264,Adventure
24264,Comedy
24264,Fantasy
24264,Science Fiction
190870,Comedy
190870,Thriller
21468,Comedy
21468,Drama
21468,Music
21468,Romance
10929,Horror
12698,War
12698,Documentary
12698,History
11604,Drama
11604,Thriller
11604,Crime
11604,Romance
67083,Action
67083,Documentary
67083,Action
67083,Documentary
207780,Horror
207780,Thriller
154030,Action
154030,Drama
62592,Comedy
62592,Romance
21733,Action
21733,Comedy
21733,Romance
53010,Comedy
53010,Romance
19307,Comedy
8973,Mystery
8973,Horror
8973,Thriller
30114,Adventure
30114,Comedy
30114,Western
7913,Drama
15104,Comedy
15104,Drama
15104,Romance
31225,Documentary
20878,Adventure
20878,Comedy
20878,Romance
15865,Thriller
15865,Drama
222216,Drama
222216,Action
222216,Crime
18839,Science Fiction
18839,Animation
18839,Action
18839,Crime
74849,Adventure
74849,Comedy
74849,Family
74849,Science Fiction
74849,TV Movie
26554,Horror
26554,Comedy
26554,Science Fiction
23512,Drama
76101,Action
397442,Comedy
12582,Comedy
12582,Thriller
12582,Crime
12582,Mystery
15300,Drama
15300,Music
15300,Family
204342,Action
204342,Comedy
18858,Drama
18858,Mystery
18858,Thriller
19596,Music
19596,Comedy
19596,Drama
97406,Drama
2748,Romance
2748,Drama
3591,Action
3591,Adventure
3591,Fantasy
15822,Thriller
15822,Drama
13503,Action
13503,Western
55448,Drama
55448,Action
55448,Comedy
55448,Thriller
55448,Crime
18472,Action
18472,Adventure
18472,Thriller
16409,Drama
16409,Comedy
16409,Romance
38223,Comedy
38223,Drama
38223,Family
392058,Horror
392058,Comedy
14808,History
14808,Drama
14808,Action
37291,Drama
37291,Comedy
16763,Crime
16763,Thriller
23816,TV Movie
23816,Action
23816,Adventure
23816,Fantasy
259761,Horror
28219,Drama
328595,Science Fiction
328595,Action
370665,Crime
370665,Action
370665,Comedy
370665,Crime
370665,Action
370665,Comedy
49397,Western
44132,Horror
214093,Thriller
214093,Drama
26555,Comedy
26555,Drama
26555,Romance
13803,Horror
13803,Thriller
2463,Drama
2463,Action
2463,Thriller
2463,Crime
66118,Comedy
323674,Romance
323674,Drama
25767,Comedy
25767,Drama
25767,Romance
398798,Comedy
398798,Horror
21997,TV Movie
21997,Thriller
21997,Drama
21997,History
21997,Romance
207270,Thriller
207270,Horror
934,Drama
934,Action
934,Crime
38099,Action
16407,Action
16407,Comedy
14171,Action
14171,Drama
294993,Action
294993,Drama
363841,Drama
363841,War
363841,Romance
12793,Drama
12793,Romance
9993,Drama
9993,Crime
5206,Comedy
34311,Horror
34311,Comedy
242661,Comedy
30685,Horror
30685,Thriller
43310,Adventure
43310,Western
43310,Mystery
43310,Comedy
63795,Adventure
63795,Comedy
16806,Action
16806,Comedy
16806,Thriller
16806,Crime
373476,Drama
373476,Mystery
373476,Thriller
57718,Animation
57718,Action
57718,Comedy
57718,Family
57718,Animation
57718,Action
57718,Comedy
57718,Family
300155,Thriller
300155,Romance
300155,Drama
388347,Adventure
388347,Action
388347,Science Fiction
59296,Comedy
59296,Romance
93289,War
93289,Action
93289,Comedy
30238,Documentary
429191,Drama
44706,Comedy
32390,Comedy
366696,Documentary
29339,Adventure
29339,Drama
29339,Action
29339,Family
339116,Action
339116,Adventure
339116,Comedy
339116,Fantasy
339116,Science Fiction
339116,Thriller
362202,Crime
362202,Thriller
50374,Action
50374,Drama
50374,Thriller
31359,Comedy
27815,Horror
60949,Thriller
60949,Animation
60949,Family
60949,Fantasy
44593,Comedy
44593,Drama
44593,Romance
24747,Drama
11796,Comedy
11796,Drama
11796,Romance
25587,Adventure
25587,Animation
25587,Family
1967,Drama
1967,Romance
127864,Drama
127864,Fantasy
34723,Action
34723,Adventure
34723,Drama
34723,Family
137698,Drama
137698,Fantasy
27381,Comedy
27381,Horror
27381,Thriller
27381,Crime
39991,Thriller
39991,Horror
40628,Drama
40628,Family
13850,Family
13850,Music
16077,Horror
16077,Thriller
29228,Comedy
29228,Family
50299,TV Movie
50299,Drama
34461,Family
34461,Fantasy
34461,Music
31377,Action
31377,Adventure
31377,Comedy
31377,Family
13679,Adventure
13679,Animation
13679,Family
13679,Fantasy
18660,Comedy
18660,Family
135812,Horror
135812,Romance
135812,Thriller
41608,Action
41608,Western
27549,Action
27549,Adventure
27549,Fantasy
27549,Science Fiction
21398,Horror
21398,Thriller
36696,Family
36696,Animation
29794,Thriller
29794,Horror
284514,Action
284514,Comedy
284514,Action
284514,Comedy
13993,Drama
27735,Comedy
27735,Drama
27735,Romance
131940,Romance
131940,Drama
52679,Drama
52679,History
52679,Romance
17074,Action
17074,Animation
17657,Action
17657,Drama
40683,Drama
40683,Action
40683,War
36811,Drama
36811,Romance
21173,Documentary
21173,Drama
21173,Science Fiction
13551,Mystery
13551,Drama
13551,Crime
13551,Thriller
13703,Drama
13703,Crime
13703,Romance
24998,Documentary
527,Drama
13411,Comedy
13411,Crime
13707,Comedy
6016,Crime
6016,Drama
6016,Thriller
23319,Comedy
40081,Action
40081,Drama
11161,Drama
25132,Comedy
25132,Family
402582,Comedy
23111,Comedy
23111,Drama
23111,Romance
3074,Fantasy
3074,Horror
3074,Science Fiction
10728,Drama
10728,Fantasy
10728,Horror
322456,Action
322456,Adventure
322456,Animation
322456,Family
50275,Documentary
25970,Comedy
25970,Fantasy
25970,Horror
15425,Drama
15425,Horror
15425,Thriller
15425,Science Fiction
34560,Adventure
34560,Comedy
34560,Family
34560,Fantasy
34560,TV Movie
57022,Drama
252102,Comedy
252102,Adventure
338803,Drama
338803,History
338803,Drama
338803,History
214761,Thriller
30178,Fantasy
30178,Animation
30178,Comedy
30178,Science Fiction
30178,Family
244839,Action
244839,Science Fiction
33875,Action
33875,Adventure
33875,Animation
33875,Fantasy
105965,Comedy
105965,Family
27191,Action
27191,Drama
27191,Romance
34583,Drama
34583,Horror
34583,Thriller
72054,Comedy
72054,Comedy
15664,Drama
15664,Thriller
1676,Romance
1676,Western
56968,Drama
24868,Horror
35691,Action
35691,Drama
35691,Family
35691,Thriller
56909,Comedy
7294,Romance
7294,Comedy
7294,Drama
12280,Comedy
12280,Drama
10905,Action
10905,Comedy
60994,Drama
60994,Romance
3023,Comedy
3023,Horror
3023,Science Fiction
35412,Science Fiction
35412,Drama
35412,Romance
20618,Comedy
44450,Adventure
44450,Romance
44450,History
10751,Action
10751,Comedy
10751,Crime
10751,Thriller
30712,Comedy
30712,Crime
10918,Comedy
10918,Romance
98066,Comedy
11248,Drama
11248,Thriller
11248,Action
14072,Comedy
14072,Drama
14072,Romance
274985,Documentary
382995,Family
382995,Comedy
142830,Comedy
157683,Comedy
157683,Western
291805,Action
291805,Adventure
291805,Comedy
291805,Crime
291805,Mystery
291805,Thriller
637,Comedy
637,Drama
335988,Action
335988,Science Fiction
335988,Thriller
335988,Adventure
397837,Mystery
397837,Drama
397837,Thriller
671,Adventure
671,Fantasy
671,Family
417870,Comedy
269795,Drama
269795,Thriller
99861,Action
99861,Adventure
